val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
2.2156200408935547,5640147.0,1.080621440341507,3817156.099637681
2.210500717163086,3894640.25,1.0803659420082534,1997262.8605072463
2.2869338989257812,3724555.75,1.0801034612932068,1675179.7710597827
2.31412410736084,3878090.5,1.0801297020221101,1468853.3951539856
2.303496837615967,2869464.25,1.0801199674606323,2066627.7780797102
2.414888381958008,2540906.5,1.0800803554230842,1642021.1331521738
2.379642963409424,2423798.0,1.0799984240877456,1625832.5760869565
2.7600784301757812,2974103.5,1.0800928179768547,1694226.4651268115
2.754054546356201,2733792.5,1.0799025945041492,1226233.4293478262
2.759131908416748,2402659.25,1.079868960207787,1099978.4682971016
2.826322555541992,2986785.75,1.0798507311205934,955025.8764719203
2.864182233810425,1719937.875,1.0798491265462793,942018.4411231884
2.7015035152435303,3588362.75,1.0798126666442207,554658.7617753623
3.300048828125,214948352.0,1.099043701869854,2994893.525588768
2.2728962898254395,3913709.25,1.1017147907312366,25806047.5
2.5678303241729736,2675635.25,1.0809260503105496,2460141.980072464
2.5948057174682617,2762311.75,1.079930265744527,1178293.1836503623
2.616734504699707,2768462.5,1.0799156885216201,1485661.4673913044
2.655378818511963,2919653.75,1.0798755167187124,1040635.0913722826
2.7375845909118652,3052558.0,1.0799341305442478,1299695.1920289856
2.742572784423828,2759035.0,1.0798436696978584,804559.1302083334
2.725329875946045,2442095.0,1.0799201657806619,1377917.2644927537
2.7867414951324463,2766974.25,1.0798640752184219,451158.84035326086
2.729556083679199,2897929.0,1.0798164588817651,662205.4345561594
2.947946548461914,3238832.0,1.0798097010971843,743248.1217164855
2.9335756301879883,5949349.5,1.079824020465215,391424.3143115942
2.970775604248047,5563796.5,1.079813407815021,622469.5249094203
3.0970664024353027,4835429.5,1.0797746872556382,534591.8188405797
3.1002464294433594,3199002.5,1.0797620666199836,679919.6055253623
3.091717004776001,3704077.5,1.0797448382861372,442629.38564311597
3.121633768081665,15410701.0,1.0797595027564229,299455.59091938403
3.1182687282562256,20468868.0,1.0797312017800151,475707.4996603261
3.1194519996643066,729798.5,1.0797415401624597,399876.8048644135
3.249110698699951,124975304.0,1.0908788891806118,543673.6415307971
2.8437700271606445,110643080.0,1.106889035390771,21841124.735733695
3.1249561309814453,9237114.0,1.095890728459842,4120250.529070426
3.0606491565704346,113400824.0,1.090776720772619,9608564.666213768
2.937008857727051,72959368.0,1.080237062944882,2285340.3029891304
2.9635303020477295,91195992.0,1.0798376582670903,452339.5598958333
2.944298028945923,90464880.0,1.079783036225084,463521.4755434783
2.949157238006592,91863688.0,1.0797682240389395,562710.0511775363
2.9297916889190674,79012448.0,1.079801226871601,702392.3436933877
2.9194984436035156,84271432.0,1.0797516211219456,300015.42292144336
2.922055721282959,78848928.0,1.0797675398812778,613298.9386322463
2.911590337753296,84264568.0,1.0797459370848062,357096.3097826087
2.9350838661193848,95526288.0,1.0797379353772039,156456.44961503622
2.8540265560150146,88474544.0,1.0797526836395264,324816.04076086957
2.896122694015503,122405384.0,1.0797689885332964,559317.5785778986
2.8556206226348877,75214664.0,1.0797493215920269,504595.5452615489
2.9071455001831055,104523680.0,1.0797570719235186,300148.4795629529
2.9269943237304688,106253808.0,1.0797313745471016,271830.5807291667
2.977274179458618,112952144.0,1.079729971246443,164800.02128623187
3.0338099002838135,125616448.0,1.0797247921211133,191158.57996490036
3.157296657562256,126040104.0,1.079722229121388,200007.9870923913
3.086080312728882,126086776.0,1.079720177512238,134185.16222259964
3.1396570205688477,119983952.0,1.0797213523284248,188873.09425951086
3.074390172958374,27481828.0,1.0797222109808438,186641.65878340128
2.2474141120910645,124994040.0,1.166851472163546,16191037.186594203
3.1140453815460205,119961512.0,1.1076798456302588,9382594.25515172
2.9119555950164795,1055975.125,1.082508176997088,4655808.804850261
2.993612766265869,116232160.0,1.0809765423553577,1701407.9393115942
2.982114791870117,115713208.0,1.0797404767810435,631572.1779891305
2.9481654167175293,113782408.0,1.0797740376513938,948382.2152400363
2.950014352798462,111122760.0,1.0797574787900068,801241.9786005435
2.922239303588867,110796496.0,1.0797456537467847,585680.7417275249
2.9170632362365723,111384296.0,1.0797247368356455,228107.99320652173
2.913825035095215,112761056.0,1.0797235119170037,199612.9171337183
2.8575379848480225,106140088.0,1.0797459414039834,571267.4653249547
2.857651948928833,105209728.0,1.0797308666118677,245872.52911996152
2.861508369445801,112192848.0,1.0797294231428616,120450.99705615942
2.865402936935425,114798160.0,1.0797193240428316,121950.6626583597
2.869206190109253,116932240.0,1.0797239844349846,181415.16966711957
2.875037908554077,117323616.0,1.0797217557395713,202201.4888473732
2.922421455383301,119261288.0,1.0797184325646663,132180.88402966486
2.956184148788452,121720112.0,1.079719108947809,221441.62381202588
3.0916810035705566,122372424.0,1.079717006372369,78967.97146739131
3.1286585330963135,123645504.0,1.0797169778657996,115348.86741394928
3.0820937156677246,124467720.0,1.0797173087147698,95422.08961730072
3.2105188369750977,124768456.0,1.0797164474708447,73498.65236497961
3.37492036819458,249950640.0,1.0810403266678685,63695.82076539855
2.9595725536346436,112068032.0,1.2127073890920999,2902744.075237772
3.0218889713287354,122830320.0,1.1325795438842496,23274552.560235508
3.0967607498168945,20845920.0,1.1037821424180183,19464588.878509965
2.820943593978882,90422112.0,1.1038671161817468,7557098.619933197
3.1480298042297363,90605744.0,1.0879343048385952,8005691.078748841
3.1497435569763184,98630176.0,1.0871535824692768,7673106.535368546
3.146111011505127,92595992.0,1.0870614466459856,8175928.217051631
3.1668529510498047,96920864.0,1.0870556693146194,7882965.992640398
3.1706371307373047,97709936.0,1.0869935655939407,7643310.7463768115
3.1733107566833496,98135520.0,1.0869979547417683,7632001.5544044385
3.181952476501465,115172856.0,1.0870467104773591,7527569.806385869
3.1867659091949463,107734880.0,1.0869753740835881,7624875.847486413
2.118546485900879,124993216.0,1.090400250925534,7470980.140143795
2.8309805393218994,120643648.0,1.182373715483624,18887417.10266644
2.810755491256714,91998296.0,1.0822293931159421,1270520.387398098
2.8152172565460205,94610056.0,1.0798620434774868,849641.1066576086
2.8140997886657715,93457552.0,1.079777962055759,743593.502844769
2.8172225952148438,95208904.0,1.0797614325647769,568927.5390625
2.8119564056396484,91043824.0,1.0797738648843074,844200.7473958334
2.820751190185547,97107016.0,1.0797733573809913,663408.6041914346
2.822462558746338,98077880.0,1.079737044762874,352312.5613677536
2.821810007095337,97229416.0,1.0797401148339976,530784.8935688406
2.8311920166015625,102814544.0,1.0797306022782256,277237.86141304346
2.8489551544189453,111796528.0,1.0797748738440915,273921.2255434783
2.852700710296631,114018576.0,1.0797296736551367,394195.775928442
2.849823474884033,112305104.0,1.0797333298386007,475607.576879529
2.8657031059265137,120700576.0,1.0797377539717632,486417.77145606885
2.86797833442688,121851304.0,1.079721589019333,104874.27394701086
2.8591630458831787,117181552.0,1.0797284858814185,311395.46877830615
2.8676187992095947,121548512.0,1.0797167256258535,122360.12372622282
2.8693714141845703,122516904.0,1.0797237615654434,108867.6604393116
2.8709304332733154,123162480.0,1.0797143448954043,130187.31929347826
2.873908042907715,124642824.0,1.0797174305155657,138194.7189127604
2.8706443309783936,124252064.0,1.0797206975411677,136725.28918987772
2.8739521503448486,124868768.0,1.0797136400056921,37077.665336277176
2.8744170665740967,124964064.0,1.0797149253928142,57882.858016304344
2.8755993843078613,124976224.0,1.079713363578354,88225.9485960145
3.1111369132995605,124954152.0,1.0916214248408442,7308140.628000453
1.8855092525482178,122362232.0,1.1477814454963242,7366323.676262455
3.230922222137451,119427440.0,1.084811484468156,323275.7694180254
2.7740511894226074,118716752.0,1.11169180403585,18575087.719554957
2.8300745487213135,121380512.0,1.1087253318316694,278289.77390455164
3.203636646270752,124627840.0,1.1081995445749033,370890.0645946558
3.240426540374756,157599472.0,1.0893848685250767,12799284.084210824
3.2406764030456543,157761040.0,1.0797233650649802,253572.56336333786
3.2409167289733887,157849056.0,1.0797213246856912,140141.34063632245
3.2406015396118164,157886992.0,1.0797215406445488,252474.04064764493
3.2406463623046875,156169920.0,1.0797208430974379,297565.5292979254
3.239866256713867,156261312.0,1.0797149962273196,213905.19367074277
3.2400145530700684,156564096.0,1.079718545727108,124300.00305706522
3.237403631210327,148357536.0,1.0797190813050754,282768.29240262683
3.2375431060791016,145943168.0,1.0797165450842485,201088.239946006
3.2348427772521973,135685728.0,1.0797168396521306,125110.24009284421
3.235471248626709,133515728.0,1.0797153685403906,149032.28881128284
3.2369933128356934,131588680.0,1.0797132029049639,104040.94504359149
3.240508556365967,133495752.0,1.0797152666078098,126576.50111809329
3.240687370300293,129190256.0,1.0797142153200896,138551.02592844202
3.2408268451690674,127856320.0,1.0797144736068836,101239.99741352469
3.2274179458618164,127480128.0,1.0797144476918206,253640.53350509424
3.1852550506591797,122636840.0,1.079731885937677,469215.6935575181
3.248725414276123,125799320.0,1.1142391173735908,18051107.158203125
3.2490038871765137,124610328.0,1.0801441375760064,2426942.461107337
3.249018669128418,124632328.0,1.0797462053057076,95031.14505491396
3.249021530151367,124637040.0,1.0797179764595584,95209.93325407608
3.2491703033447266,124666344.0,1.0797348696252573,64697.36663552989
3.2489302158355713,124684656.0,1.0797406668248384,105556.3975317029
3.2488861083984375,124680040.0,1.0797202327977056,160976.71314538043
3.2488338947296143,124690064.0,1.0797214274821074,78905.59778716599
3.248964309692383,124703544.0,1.0797178641609524,108729.44293478261
3.248994827270508,124714816.0,1.0797151586283809,94566.27309782608
3.2490806579589844,124713864.0,1.0797137332999187,72922.65558480525
3.249386787414551,124767304.0,1.0797170797983806,101664.89673913043
3.249394178390503,124750296.0,1.0797174365624138,150516.24303668478
3.2494254112243652,124720920.0,1.0797133583953415,132585.59847712863
3.2496986389160156,124807304.0,1.0797149098437766,73905.42781929347
3.2497048377990723,124810864.0,1.0797136019969331,64338.613412165985
3.249664783477783,124843776.0,1.0797132642372795,98077.44106657608
3.249814510345459,124916432.0,1.0797117205633633,52385.62947237319
3.2498550415039062,124911904.0,1.0797116445458455,74912.3572339044
3.2497432231903076,124886064.0,1.0797111659810164,62926.10207201087
3.249934673309326,124944704.0,1.0797112281771675,45624.6141162817
3.249786376953125,124940240.0,1.079711457957392,54320.289883378624
3.249582052230835,124923632.0,1.0797117214271987,67544.21501358696
3.249887228012085,124962240.0,1.079710991486259,59742.68215013587
3.2499632835388184,124981744.0,1.0797105163767717,49524.337211277176
3.2496824264526367,124977944.0,1.0797120419101438,41506.05698029891
2.8581089973449707,124998392.0,1.1421199674191682,6417715.372691721
2.8775081634521484,125001064.0,1.0866669623748115,122944.78260869565
2.877595901489258,125001064.0,1.0797131813090781,233131.0293074898
2.8785367012023926,125000992.0,1.079713816660038,202355.92549818842
2.878351926803589,125000936.0,1.0797125895818074,98413.2229393116
2.8781702518463135,125000816.0,1.0797150852023691,177319.22104279892
2.8779616355895996,125000688.0,1.0797127252039702,162358.8496801404
2.8779079914093018,125000688.0,1.0797120047652202,46529.593962296196
2.878009796142578,125000304.0,1.0797151240749636,199752.04899796195
2.8779311180114746,125000288.0,1.0797115693921628,61381.922122678894
2.8780455589294434,125000176.0,1.0797110787336377,32393.779503863792
2.8778491020202637,124999928.0,1.079711435497671,59683.340806159424
2.8760905265808105,124999760.0,1.0797109439753103,65210.28723144531
2.875946044921875,124999400.0,1.079711353433305,47313.85092561141
2.8753960132598877,124999136.0,1.0797110968741819,71474.25174082881
2.8753838539123535,124999112.0,1.0797109448391458,30361.718297101448
2.875058174133301,124999248.0,1.0797108740046404,30712.80619480299
2.8762500286102295,124997976.0,1.0797115408855935,37546.43415191208
2.8858911991119385,124998528.0,1.0797111469766367,27772.010572350544
2.8874735832214355,124998888.0,1.0797109569328418,27768.5903497226
2.8861773014068604,124992688.0,1.0797109102857285,81068.66898777174
2.88004207611084,124997416.0,1.0797106476797573,19387.533914317257
2.879272699356079,124998768.0,1.0797105042830757,15344.695224043251
2.877270221710205,124999176.0,1.0797103833461152,11512.959723873415
2.87534236907959,124998928.0,1.0797105880751126,23171.689099298008
2.8756258487701416,124999680.0,1.0797102727751802,11051.656922271286
2.876255750656128,124999880.0,1.079710388529128,12032.323476597883
3.2504429817199707,125005128.0,1.0812502235606096,283924.2885074339
2.523847818374634,124995592.0,1.0850619120874267,3931809.525280054
3.243393898010254,121990816.0,1.0941356118174568,56753.0691944067
3.2455105781555176,123071096.0,1.079714770766272,70953.23356119792
3.245818614959717,123231768.0,1.0797115184258723,96310.32904229648
3.247077465057373,124000064.0,1.079719875169837,35535.95673447761
3.2474679946899414,124228280.0,1.0797121671662815,83084.16220933113
3.247504711151123,124247568.0,1.079710572526075,22000.692044907722
3.247556447982788,124300680.0,1.0797114786894426,37098.973074429276
3.247337579727173,124111656.0,1.0797112722327744,104476.13281603827
3.247180461883545,124125520.0,1.0797107435654902,34177.295311084694
3.248007297515869,124816896.0,1.0797147111616272,147993.7039547243
3.247718334197998,124816176.0,1.079710639041403,13799.55095285609
3.2470061779022217,124791728.0,1.0797107297441233,44693.949238431625
3.245115041732788,124738264.0,1.0797107150589211,61321.388374660324
3.246495246887207,124652464.0,1.079711257547572,24482.62820462213
3.2450060844421387,124650416.0,1.0797107340633005,18527.915017832882
3.2407498359680176,124652728.0,1.0797103980313176,22934.394814311596
3.2354021072387695,124548832.0,1.0797104282655579,11242.063968382019
3.0862770080566406,124625136.0,1.079710588938948,34624.41311424366
3.228762626647949,125161856.0,1.0797106053518213,16637.703253262283
2.9650025367736816,125257424.0,1.079710440359254,16810.047677302708
2.9585118293762207,125402888.0,1.0797102935072305,10855.766658174818
2.9234917163848877,125009536.0,1.079710334971331,6213.022451207257
3.0777640342712402,125578984.0,1.079710470593494,21873.476364356884
2.9685158729553223,122778584.0,1.0797104472699373,33952.184527853264
3.096104145050049,124995656.0,1.0797103392905083,6204.9258962437725
3.240074634552002,125025808.0,1.079710409693096,5868.606538192085
3.2443246841430664,125000520.0,1.0797101311061694,6232.6114254274235
2.918081045150757,124998920.0,1.0797103142392808,15142.338485054348
3.1345701217651367,125002264.0,1.0797102563623069,5629.053658748018
2.250469446182251,124999568.0,1.0961625230485115,11910045.675873244
2.2530317306518555,124999592.0,1.086951013924419,76656.20202680948
2.2600133419036865,124999608.0,1.0797138615794803,17528.20090915846
2.259159803390503,124999616.0,1.079710924970931,13553.728692759638
2.259209632873535,124999640.0,1.0797107215376869,17385.893232704937
2.2599384784698486,124999640.0,1.0797107185142627,12361.498796988224
2.259488821029663,124999656.0,1.07971061312634,13106.178873697916
2.2588257789611816,124999656.0,1.0797108783238176,52985.22576904297
2.2586445808410645,124999680.0,1.0797105595685434,30184.593622622284
2.2579565048217773,124999680.0,1.079710334971331,18365.579896788666
2.258985996246338,124999696.0,1.0797104109888491,16861.536447497383
2.263282537460327,124999704.0,1.0797104230825452,3042.3522586546082
2.267219305038452,124999728.0,1.0797109344731206,24231.628185327503
2.2697324752807617,124999728.0,1.0797103496565335,13904.30443097543
2.275175094604492,124999728.0,1.079710334971331,7906.901522871377
2.279280185699463,124999736.0,1.0797102883242178,13714.042644998302
2.2724952697753906,124999728.0,1.0797102779581926,8165.519839964051
2.272517681121826,124999816.0,1.0797103280606477,5034.977783921836
2.275175094604492,124999832.0,1.0797101760256118,2943.583540322124
2.2623112201690674,124999856.0,1.0797102399494336,9359.080566848534
2.606549024581909,124999624.0,1.0797104092611782,4584.958221656689
2.5005366802215576,124999688.0,1.0797101691149282,13016.538573334183
2.5612876415252686,124999848.0,1.0797102399494336,1725.5499557273974
2.49594783782959,124999888.0,1.0797102606814841,3187.1867799620695
2.501530647277832,124999936.0,1.0797102434047754,4192.354288294696
2.4533472061157227,124993480.0,1.079710200213004,11489.962462494339
2.6006810665130615,124997896.0,1.0797102053960164,5190.4033468495245
2.597449779510498,124991224.0,1.0797101881193079,3034.7039020925326
2.5088915824890137,124997472.0,1.0797101760256118,9434.373691503552
2.493957757949829,124998776.0,1.0797101548616437,3166.283259737319
2.8917644023895264,124999832.0,1.0797101492467134,3601.0607237884965
2.6256606578826904,124999624.0,1.0797101884353442,16913.300844938858
2.251199245452881,124999960.0,1.0797102053960164,1497.8341615096383
2.250368118286133,124999968.0,1.0797101673872576,5522.840324070143
2.2600927352905273,124999856.0,1.0797101820724597,6040.6579689357595
2.6207053661346436,124999976.0,1.0797101535658906,1772.799441130265
2.8749990463256836,124999880.0,1.0797101639319158,4051.8967225447946
2.8749992847442627,124999864.0,1.0797101190124734,969.3455432394277
2.874187469482422,124993600.0,1.0797101600446564,2415.098192076752
2.869950532913208,124997464.0,1.0797101535658906,681.8759345455446
2.1250150203704834,642708.625,1.079710174297941,4315.296691009964
2.74977707862854,15081.66796875,1.0871171752611797,8571182.575197523
3.236809730529785,118243792.0,1.119943310385165,30771260.249296106
2.4621145725250244,124970504.0,1.23320860620858,64039180.41339421
2.7743818759918213,72357880.0,1.0890568296114604,11052011.276544102
2.8746795654296875,124887568.0,1.0807710177656533,446968.0143273395
2.874729633331299,124877128.0,1.080020400924959,8494.956498298092
2.8747310638427734,124877928.0,1.0797111901684084,10036.997195036514
2.8747353553771973,124880088.0,1.079711419948633,11368.042855414791
2.8747358322143555,124880440.0,1.0797104472699373,13608.551922784336
2.87473726272583,124881224.0,1.0797109832798226,22052.904944378395
2.8747386932373047,124882136.0,1.0797104351762412,31386.998303841854
2.8747425079345703,124884424.0,1.0797115978987322,19092.759247268456
2.8747503757476807,124889480.0,1.0797111918960793,12386.207203077234
2.8747544288635254,124891616.0,1.0797103630459828,9179.606218199799
2.8747611045837402,124895880.0,1.0797109595243481,16167.182313780853
2.8747806549072266,124906224.0,1.0797106615011243,11982.292221069336
2.874777317047119,124904648.0,1.0797110986018525,18069.559239041977
2.8747775554656982,124907048.0,1.079710551146148,11378.749175140823
2.874785900115967,124912400.0,1.0797104196272034,10871.29573634051
2.874793529510498,124918288.0,1.0797103971674822,26762.785253110138
2.8747997283935547,124923040.0,1.0797103159669517,16941.00177488465
2.8748154640197754,124939264.0,1.0797104680019876,11558.341959635416
2.874788522720337,124949728.0,1.079710398895153,34116.843061143074
2.8746795654296875,124952736.0,1.0797103159669517,5574.026504184889
2.874703884124756,124962448.0,1.0797103142392808,14551.154006736866
2.8747403621673584,124968216.0,1.0797104092611782,4613.301635078762
2.8746650218963623,124978176.0,1.079710316830787,8402.500869308693
2.8746535778045654,124979624.0,1.0797101449275361,5322.771162392437
2.8746538162231445,124983416.0,1.0797101639319158,7926.640730042389
2.874837636947632,124988288.0,1.0797103591587232,6749.781159331833
2.8744852542877197,124992560.0,1.0797101829362952,8714.106956371363
2.8742785453796387,124993912.0,1.0797101881193079,9077.71341207753
2.8749775886535645,124990688.0,1.0797102762305217,3118.4034012504244
2.87497615814209,124997616.0,1.1433612652446912,9398036.289694965
3.125406265258789,7193065.5,1.1714471716811692,35237144.526364975
3.248018264770508,124005504.0,1.284079959427101,7289049.041358285
3.249213457107544,124606408.0,1.1446872232616812,6386263.865596163
3.216925859451294,107027240.0,1.2108266535012617,25859785.62036575
3.238572120666504,119067928.0,1.1439449415690657,5186.2425324813175
2.9923174381256104,119393048.0,1.1416496815888777,10945.6820377958
3.296596050262451,113694208.0,1.0807901413544365,2001.4211859219315
3.2496089935302734,124900040.0,1.1083122180855793,1806.320173235907
3.2496957778930664,124872752.0,1.0827977208123691,451863.0416819255
3.2496793270111084,124865656.0,1.079720694085826,221022.32412144757
3.2496752738952637,124862480.0,1.0797192860340727,182576.51579129868
3.2496542930603027,124852880.0,1.0797326232212177,502351.8827328889
3.2496423721313477,124848216.0,1.0797165917313618,121533.25080318727
3.249640941619873,124847352.0,1.0797120263611062,64375.17913906816
3.2496228218078613,124848264.0,1.0797484085179758,203020.82193302762
3.2496328353881836,124855928.0,1.0797135553498198,62624.78591299748
3.2496306896209717,124856432.0,1.0797112225622372,32371.57688483639
3.2496137619018555,124853552.0,1.0797120505484983,124766.48884096007
3.2496137619018555,124854016.0,1.079711405263431,25537.046897998756
3.2496070861816406,124855064.0,1.0797116013540737,50795.251906685204
3.249377727508545,124827064.0,1.079713922911796,29468.204856540844
3.249356269836426,124827480.0,1.0797107755274014,33598.97130816916
3.249269485473633,124786744.0,1.0797110776538434,46987.418894007584
3.249148368835449,124763656.0,1.0797112324963445,31675.267266757248
3.2492048740386963,124740304.0,1.0797106139901755,72188.85110960146
3.249243974685669,124752896.0,1.0797103056009265,17311.346501889435
3.249286413192749,124780040.0,1.0797103544076283,7018.800297391587
3.2494897842407227,124832880.0,1.0797103842099507,15925.30876402924
3.2495276927948,124855064.0,1.0797105483386829,21310.450082087864
3.24884295463562,124738232.0,1.0797105785729229,27693.540329200634
3.2495994567871094,124914552.0,1.0797111150147258,24757.621475883152
3.249601364135742,124929632.0,1.0797102094992348,9597.310458418251
3.2498137950897217,124935144.0,1.0797101993491685,22973.652113873024
3.2495055198669434,124789496.0,1.079710230447244,33646.2230697853
3.2495923042297363,124860856.0,1.079710174297941,6922.1951338173685
3.249413013458252,124918456.0,1.0797101976214976,3751.769180961277
3.2499613761901855,124986368.0,1.0850800724997036,469636.9970623514
2.7073683738708496,124997768.0,1.0910028046455935,6421169.748354041
3.2489514350891113,124929544.0,1.1176155079966006,127359.70313517253
3.2483553886413574,124946696.0,1.0949265118958293,7244976.143387946
3.2489397525787354,124911632.0,1.0833585158638332,149177.91848898624
3.249882221221924,124943992.0,1.0934907901978148,7796528.041701939
3.249675750732422,124841992.0,1.0873869743900022,7832609.667537081
3.2470552921295166,123521792.0,1.08689978459607,7689775.064105933
3.23268461227417,116244464.0,1.086024456266044,6790622.5120018115
3.2332496643066406,116623184.0,1.0797239127366438,22577.026836008266
3.2337050437927246,116877352.0,1.0797119468882463,23465.16838626585
3.238957405090332,119672768.0,1.0797192195187444,19570.58324310745
3.2398743629455566,120193840.0,1.0797153080719104,20204.894616831905
3.2396864891052246,120087568.0,1.079710468865823,36899.83432758718
3.2397594451904297,120129304.0,1.079710563023885,28834.447966202446
3.239988327026367,120253832.0,1.0797111867130667,25350.86910878057
3.2410435676574707,120822832.0,1.079711347386457,18669.273737368378
3.243382215499878,121993776.0,1.0797126638716545,11212.568691972374
3.243755340576172,122200192.0,1.0797108705492988,21363.843404023544
3.24349308013916,122089920.0,1.079710546611012,21993.06255661232
3.2411890029907227,122268504.0,1.0797138887902964,53370.63117560787
3.2407894134521484,122323728.0,1.07971037298009,11956.616405542347
3.238537073135376,122147168.0,1.0797106260838716,11236.39741847826
3.234668254852295,120714240.0,1.079710368660913,19927.093788478687
3.2314910888671875,121328464.0,1.0797106615011243,8890.455486795177
3.2216243743896484,121610264.0,1.0797105742537456,26978.670717985733
3.228201150894165,121761752.0,1.0797104049420012,8050.728834069293
3.231673240661621,122185704.0,1.0797102416771045,14271.121422809103
3.131857395172119,33889956.0,1.0797103703885838,27533.334832675217
3.1408753395080566,51449288.0,1.0797104161718618,4577.86557139521
3.150947093963623,81401456.0,1.0797103479288626,4988.702516859857
3.165628433227539,92077520.0,1.0797101881193079,12770.61998837236
3.2151432037353516,117067256.0,1.0797102658644966,11129.398876245472
3.21946382522583,118002432.0,1.0797101380168528,6331.503213633661
3.2290120124816895,120477032.0,1.0797101509743843,3407.810565672059
3.1954050064086914,103190208.0,1.079710169546846,13458.630134914232
2.866053819656372,121919096.0,1.0797101639319158,1177.3649261032326
3.132392406463623,121592576.0,1.0797101336976755,3388.6495945142665
3.2382795810699463,124413944.0,1.0797101552935615,2579.6628970823426
2.626192092895508,113064992.0,1.0797101581010267,7109.578240325485
2.731029510498047,110581312.0,1.0797101380168528,1330.8407429128454
2.7466039657592773,117841328.0,1.0797101494626722,1082.5412774569747
2.4294276237487793,98704896.0,1.0797101233316504,4007.1450712784476
2.723858594894409,111235448.0,1.0797101406083591,1980.5580469767253
2.195160150527954,102893696.0,1.0797468337459841,6209.167538518491
2.8460464477539062,124183488.0,1.0994126157484192,13274545.498762822
2.937732219696045,124948808.0,1.1196092747259832,2757.932035142097
3.2484211921691895,125000016.0,1.0982891606247944,7607.999660547229
3.2484278678894043,125000016.0,1.0797106891438581,30146.56594627491
3.248432159423828,125000032.0,1.07971082303835,68026.7599531533
3.2484703063964844,125000016.0,1.0797122328177742,52484.879953577896
3.248476505279541,125000032.0,1.0797109025112097,30651.051920572918
3.2484755516052246,125000016.0,1.0797107461569966,36862.596637228264
3.2484688758850098,125000032.0,1.0797105941219607,32624.392300813095
3.2484779357910156,125000016.0,1.0797110726867898,144931.70204582767
3.2484841346740723,125000016.0,1.0797105289023856,77637.94818734431
3.248483180999756,125000016.0,1.079710476640342,37321.57907679461
3.2485029697418213,125000016.0,1.0797104593636333,48640.82864070284
3.2485103607177734,125000016.0,1.0797105289023856,29236.1122339221
3.2485105991363525,125000016.0,1.0797102969625723,43599.1350772139
3.2487716674804688,125000008.0,1.0797106044879858,17321.67639956267
3.2486956119537354,125000008.0,1.0797102917795596,36509.191738847374
3.2487053871154785,125000008.0,1.079710400622824,37284.284285835594
