val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
2.706851005554199,123893600.0,1.088276850140613,14293643.0
2.73404860496521,124086160.0,1.0884702646214028,13888458.025362318
2.8084499835968018,124268336.0,1.088386034619981,13038781.253623188
2.705293893814087,124392384.0,1.0877141667448955,10282828.780797102
2.6793694496154785,124441856.0,1.0876310277676238,10516021.88405797
2.028104782104492,6058317.5,1.1524376506390779,21877012.389492754
2.3666930198669434,124533584.0,1.1415963319764622,28299127.304347824
2.696396827697754,124511608.0,1.095774183238762,20457201.88771096
2.76008939743042,124542496.0,1.0890034471732983,14780906.649456521
2.864488124847412,124446664.0,1.0882125609162925,12719557.206521738
2.9112067222595215,124519008.0,1.0880924208440643,12611651.246376812
2.9356720447540283,124537480.0,1.0879889385423798,10863268.25
2.8504137992858887,124549280.0,1.0876448284024778,11480867.213768115
2.916424512863159,124548904.0,1.0875109978344129,10515018.742753623
2.979922294616699,124632832.0,1.0873319869456084,9857976.84057971
2.899805784225464,124770456.0,1.0874241504116335,9758809.157608695
2.9886326789855957,124794056.0,1.0872507134209508,10301677.289855072
2.9806883335113525,124842064.0,1.0871197253033735,8552963.93478261
2.979027032852173,124894520.0,1.0871367540912351,9103624.892210145
3.0720911026000977,124845256.0,1.0870937575464663,8987153.55615942
1.9788758754730225,120273736.0,1.3004319391388823,70382551.76630434
1.9261565208435059,24980310.0,1.2532041319038556,42450690.60869565
1.971221923828125,67771192.0,1.112811987814696,32716827.82959692
2.034775495529175,105603680.0,1.098830287007318,22208810.942028984
2.0531203746795654,116770104.0,1.0969977059226106,24501257.192028984
2.1609020233154297,123364488.0,1.0889700970787932,15559100.894701088
2.148236036300659,124576448.0,1.0878925133442534,11649970.22826087
2.050933599472046,124911784.0,1.089026449383169,13749390.9375
2.0216243267059326,124967840.0,1.1086481740509255,14048542.968297102
2.0756382942199707,124912000.0,1.1029029618138853,21152112.601449274
2.8253421783447266,80259400.0,1.0945092996825343,18497524.326086957
2.772540330886841,117840144.0,1.088576052499854,13163833.688405797
2.5755960941314697,90980752.0,1.0938141147295635,18904120.463768117
2.658008098602295,124844632.0,1.1319141491599705,18433518.664855074
2.05527400970459,124900864.0,1.0928748206815857,12013083.500905797
2.560147523880005,72616824.0,1.1157862181248872,15985502.514492754
2.618602752685547,123683272.0,1.1262518487114836,12549861.166666666
2.669862747192383,123654920.0,1.1047312124915745,23418256.141304348
2.586357831954956,123408168.0,1.0880419620569202,11117332.210144928
2.5893054008483887,124207984.0,1.0886184581811877,10748529.724196061
2.597764492034912,124114624.0,1.087500840857409,10819392.36231884
2.591416835784912,124321120.0,1.0873984245286472,9970668.581521738
2.6019697189331055,124462112.0,1.0872448790764464,8927432.235507246
2.493326187133789,124490120.0,1.0874147514502208,10138617.883152174
2.6012675762176514,124634048.0,1.0871898264124773,9412172.400362318
2.604065418243408,124832408.0,1.0871837493302166,9163785.37228261
2.604363203048706,124910496.0,1.0870921892532404,8437089.230072463
2.265493631362915,93021816.0,1.1604681205058442,15223809.66893116
2.6517677307128906,121590920.0,1.1589630133863809,27574008.579710145
2.8086020946502686,9361001.0,1.1085029710894045,15194871.90942029
2.5738255977630615,100206600.0,1.1040611405303513,12831606.590862771
2.6065168380737305,118914744.0,1.0884542635817458,11772660.72826087
2.6094861030578613,120627688.0,1.0874561710634094,10068465.95289855
2.610220432281494,120582088.0,1.0874597119248433,10222863.824275363
2.655618190765381,123427312.0,1.0878229745920154,10611820.13405797
2.631619691848755,124042872.0,1.0875246904898381,8789075.666666666
2.644346237182617,124450296.0,1.0872005863466125,9318889.340126812
2.648442506790161,124512848.0,1.0872832934061687,9210993.242753623
2.6291372776031494,124667312.0,1.0870988541755124,8503244.730525363
2.624271869659424,124736072.0,1.0870967101359712,8275517.474184782
2.6275320053100586,124769088.0,1.0870596852855405,8587213.072463768
2.6253302097320557,124837432.0,1.08704483077146,7870924.189085145
2.029615879058838,124959192.0,1.1043585236521736,24660748.416666668
2.0505480766296387,124974264.0,1.204433131909025,60622994.27898551
2.6442341804504395,124957816.0,1.1110534503840017,24298501.413043477
2.49718976020813,124958968.0,1.1093123304671135,10335212.19655797
2.318927764892578,124931856.0,1.0984290613644365,17458501.239130434
2.467966079711914,124916936.0,1.093053572419761,18768748.970108695
2.5580973625183105,124922944.0,1.0876565178235371,10096910.530797102
2.606889247894287,124929848.0,1.0874273466027302,9859558.920742754
2.647871494293213,124933584.0,1.087322876073312,9856987.604166666
2.6517553329467773,124938032.0,1.0872582387233125,9301083.869565217
2.6405892372131348,124938632.0,1.0871543227762417,9195809.91576087
2.6582088470458984,124943736.0,1.0871612516002378,9321285.938405797
2.600515604019165,124951976.0,1.0870768488317295,8581482.4356601
2.5083229541778564,124957712.0,1.0871242207029592,8929223.433876812
2.5807199478149414,124959944.0,1.0870307416155718,8597721.517210145
1.9502418041229248,124998200.0,1.0872458055399465,9597713.28442029
2.8778586387634277,128223128.0,1.0932529551395471,9364566.064311594
1.6822562217712402,124890144.0,1.1829803603282874,11982820.913043479
2.7294578552246094,124911400.0,1.1057063634844795,18597520.57246377
2.6869242191314697,124918608.0,1.0892252075499382,12896947.566123188
2.734398365020752,124908856.0,1.080668492593627,5135154.251773337
2.7145426273345947,124891432.0,1.0801744011865146,3927825.3088768115
2.7061057090759277,124874584.0,1.0800497367762136,2718469.705615942
2.841561794281006,122332800.0,1.0805216949918997,4093422.9257246377
2.7810282707214355,123713696.0,1.08019152758778,2126981.650362319
2.828622817993164,124942600.0,1.0799855149310569,1461865.6476449275
2.8635313510894775,123896072.0,1.0803667868393054,3593519.2530803955
2.5528078079223633,124981424.0,1.0801303835882656,828205.9608242754
2.5629119873046875,124930560.0,1.080028196391852,2714748.287137681
2.949328660964966,123263456.0,1.0877765667611274,3133056.428442029
2.174452304840088,8254043.0,1.1472265461216802,30498499.985507246
2.0917673110961914,97595136.0,1.098984692407691,7154416.449275362
2.116805076599121,110572488.0,1.0807423539783643,4532254.584239131
2.1262588500976562,109927880.0,1.0805208277011262,4275286.261322464
2.126577377319336,107084664.0,1.080077278441277,2572807.315217391
2.1303133964538574,105848312.0,1.08000351726145,3158426.134057971
2.1345973014831543,107062552.0,1.079900430596393,2163089.4538043477
2.1579508781433105,113294712.0,1.0800159374872844,2144161.7934782607
2.180194854736328,116833712.0,1.0799659265988115,2525238.2377717393
2.1750597953796387,117524376.0,1.0798349777857463,1113846.1630434783
2.1974570751190186,120274176.0,1.0798512222110361,1475744.2214673914
2.1918070316314697,120548640.0,1.0797847924025163,1218988.7445652173
2.126159191131592,123423888.0,1.0797924243885537,838322.1313405797
2.3573501110076904,120286736.0,1.079826965712119,1563034.4639945652
2.360604763031006,120567344.0,1.0798259973526,818472.9121376812
1.9358656406402588,83887352.0,1.0959925375122954,3553389.319293478
2.833613395690918,124494696.0,1.2421882981839387,7752747.725996377
2.6319830417633057,88161416.0,1.1685147112694338,16574729.51268116
2.9765830039978027,123739816.0,1.0995357330294624,5146971.665760869
2.675765037536621,123088120.0,1.0924493955529255,3130425.490942029
2.826335906982422,122111048.0,1.0819135273712268,3489432.6273777173
2.8374974727630615,122775520.0,1.0800126030825186,1973269.3143115942
2.8609237670898438,122280256.0,1.0802838059439175,2163793.6476449277
2.8706822395324707,122400856.0,1.0799590642901435,1842496.1240942029
2.870427131652832,122691288.0,1.0798968266749727,1560976.3813405796
2.863096237182617,123336624.0,1.0798328911912614,1020734.388134058
2.884634017944336,123785520.0,1.0798463985539866,1118332.1721014492
2.8709616661071777,124553544.0,1.0798128843307495,1066593.1214900361
2.893702507019043,124687136.0,1.0797623205876006,996666.6965579711
2.9076943397521973,124751656.0,1.0797986880592678,903557.9320652174
2.9302268028259277,124875496.0,1.0797866608785547,1065032.9003623188
2.9260287284851074,124673064.0,1.0797778022462043,737571.2346014492
2.84968638420105,124219144.0,1.079763052256211,574011.9259510869
2.915337562561035,124346704.0,1.0797392043514529,697080.1893115942
2.95039963722229,124752552.0,1.079740179621655,510061.2721354167
2.939578056335449,124854952.0,1.079739028129025,460319.88005541376
2.9264636039733887,124941408.0,1.0797368218933328,322703.9139492754
2.987332582473755,124702408.0,1.0797264455021292,366419.6732336957
2.21897554397583,63911480.0,1.1807735821475154,37464176.550951086
2.1001267433166504,125014912.0,1.1400304773579473,19551750.63768116
2.3577847480773926,124408072.0,1.1069645877333656,34995111.94112319
2.1765711307525635,124985480.0,1.102824052174886,22254967.351449274
2.2829174995422363,123226176.0,1.0864228407541912,12952686.836503623
2.2870726585388184,122339536.0,1.080044692841129,2022464.5159363677
2.2864434719085693,122512136.0,1.080040123583614,1338564.2884963767
2.3014492988586426,121927488.0,1.0799468617508377,1946077.131227355
2.307434558868408,117915000.0,1.0798694214959075,1601625.3759057971
2.300720691680908,117050832.0,1.0798224487166475,1054910.2173913044
2.284905433654785,108549848.0,1.079885709112969,1480505.6449275361
2.306684732437134,118185656.0,1.0797794132992842,1071397.5951086956
2.296177387237549,118349720.0,1.0798062073147816,801163.8470052084
2.295720100402832,120837632.0,1.0797580808833025,908723.09375
2.3009228706359863,122293488.0,1.0797563445740852,588411.4275362319
2.299600839614868,123174224.0,1.0797517973443735,610945.6059782609
2.33396053314209,122461600.0,1.0797417086103689,958268.9741847826
2.331427574157715,122471912.0,1.0797376347624736,485088.7269021739
2.3882462978363037,123409120.0,1.0797299008438552,572245.4725996377
2.377075433731079,123493120.0,1.0797261880791706,469174.78491487366
2.2371296882629395,123449912.0,1.0797234030737393,488289.6771470222
2.25409197807312,124388192.0,1.079723570657813,294577.2937033833
2.5950193405151367,124574008.0,1.0797187806903452,344475.8838315217
2.5945003032684326,124887112.0,1.079715018687041,184005.9536911232
2.7937021255493164,124922704.0,1.0797152484672656,242640.59352355072
2.926037549972534,124521280.0,1.0797149236651435,246603.5865036232
1.911391019821167,124999752.0,1.1985433766807334,7485565.538156703
2.4743800163269043,26095.802734375,1.1890586277712947,25145900.29509171
1.9753036499023438,3459485.75,1.1608075594556504,10047733.54664855
2.2036874294281006,104963048.0,1.1481614181960837,5021836.752038044
2.198638439178467,124821224.0,1.126325463903123,1585492.5258152173
2.6970267295837402,124785184.0,1.1028565522553264,16960879.5932971
2.3482139110565186,124642032.0,1.147182151891183,46870751.87147588
2.996624231338501,124576064.0,1.1221679807573124,26360805.89771569
3.1841115951538086,5513579.0,1.1118917352911355,23003260.451992754
3.067202568054199,31185418.0,1.089498934538468,6608982.902400362
3.0065810680389404,4859173.5,1.0817719240119492,4840894.517663044
3.0018692016601562,5490197.0,1.0798995425735696,364377.3383152174
3.005725860595703,5696004.5,1.0798231942066248,283629.27417346014
3.04177188873291,5908268.5,1.079794496729754,461408.0754076087
3.0415141582489014,5961811.5,1.0797646088876587,335034.8813405797
3.0437729358673096,6056143.0,1.0797342355700508,323409.4456521739
3.0355753898620605,6070243.5,1.0797487946524136,318884.76132246375
3.035125255584717,6175997.0,1.0797363329624785,300846.0650475543
3.039530038833618,6038742.5,1.0797353386878967,346972.98890398553
2.9988303184509277,6600862.0,1.0797471844631692,238537.08786231885
3.0057172775268555,6386330.5,1.0797324707542642,356977.1259057971
3.0586888790130615,5960586.0,1.079733829567398,389838.5471014493
3.0477960109710693,6040396.5,1.07973521515943,221832.6836645154
3.0009803771972656,8912971.0,1.0797264074933701,275063.90704257245
2.9941458702087402,10656023.0,1.0797281481217647,318724.305932971
2.949213981628418,9502100.0,1.079721488814423,260723.02898550723
2.7741475105285645,2710275.5,1.0797252957371697,453703.26132246375
1.879142165184021,125847.1484375,1.0857678591341213,6808898.918931159
1.7879598140716553,124991208.0,1.2335815602454587,15598054.824615037
2.155890464782715,114691216.0,1.0956533896750298,19273914.136322465
2.2067055702209473,21950908.0,1.0987790373788364,19955548.216485508
1.9069225788116455,28889198.0,1.0934777467147163,8401057.653985508
2.0445046424865723,4433398.0,1.080361665159032,2963157.016983696
2.0374646186828613,4593944.0,1.0798525602921196,1313323.2871376812
2.2213664054870605,6222503.5,1.0798777169075564,1768959.7798913044
2.213531255722046,7277706.5,1.0797722771547842,920886.8777173914
2.219719886779785,8101548.0,1.0797804222590681,952371.4140058877
2.2291431427001953,8768959.0,1.0797536511352097,574133.7459239131
2.2224273681640625,8596673.0,1.079743086427882,691699.1501358695
2.2449533939361572,6109904.0,1.079753697782323,1183040.6123188406
2.2840681076049805,6695374.5,1.0797405381133591,679107.807518116
2.282536506652832,6939393.0,1.0797264083572056,576258.984375
2.2875537872314453,6626312.5,1.0797245899836223,409709.1551177536
2.327298879623413,7640190.5,1.0797339306361433,454916.65709918475
2.216141939163208,1426556.625,1.0797388536342676,755455.150928442
2.3196001052856445,45203960.0,1.079740276803141,360298.4834692029
2.371659755706787,89169264.0,1.123862636262092,9776264.32518116
1.8653301000595093,124956552.0,1.0875040430953538,2638162.821557971
3.2468135356903076,123504256.0,1.1438846104386924,18403091.875905797
3.2455391883850098,124997952.0,1.143211891685707,25731105.233695652
3.2307348251342773,124995728.0,1.1251230395358542,19945634.369508605
2.3012447357177734,124984040.0,1.1077033004898955,15797545.146512682
2.737379550933838,123854608.0,1.0928237585053928,14090431.502830615
2.785379648208618,124833840.0,1.0852407484814741,759317.6911231884
2.7923431396484375,124783552.0,1.0798039989195007,1496807.5794836956
2.7517213821411133,124922096.0,1.0797961397447449,941329.135643116
2.7481961250305176,124928152.0,1.0797367061393848,456569.5038496377
2.743582248687744,124931496.0,1.0797333432280498,491361.55027173914
2.660977840423584,124945056.0,1.0797383603842363,416592.51195935236
2.6092000007629395,124959784.0,1.079737801482712,359343.60116621375
2.9184277057647705,124962416.0,1.0798512714496558,537620.7415930707
2.878035545349121,124987096.0,1.0797325389972632,587138.351902174
2.7821383476257324,124981800.0,1.0797365869300952,586162.2500479878
2.8569045066833496,124992600.0,1.0797315732292507,700978.8251811594
2.967153549194336,124994416.0,1.0797343331834544,410581.82767210144
2.8794124126434326,124994672.0,1.0797267746234285,256927.27264492755
2.8854246139526367,124995424.0,1.0797178641609524,364048.5158380702
2.7584848403930664,124850344.0,1.0797215488509855,393970.6471778759
2.6800055503845215,124947808.0,1.0797250668207805,415638.3292572464
2.9704699516296387,124996856.0,1.0797194924907407,434966.30140398553
2.9590024948120117,124997296.0,1.0797141185705212,164928.5098363904
2.9576988220214844,124997232.0,1.079713603724604,131191.43733016305
2.901197671890259,124997968.0,1.0797154125959978,146137.71846693842
3.326274871826172,124998928.0,1.079712910928588,106978.04964900362
2.987812042236328,124999616.0,1.0797140624212183,201278.57971014493
2.9674072265625,124999632.0,1.0797118872836016,177356.89283288043
2.9805240631103516,124999728.0,1.0797112540922302,117388.67501698369
2.9884252548217773,124999720.0,1.0797117292017178,80142.90293817935
3.1812448501586914,124996912.0,1.080013041910918,398166.21529664856
3.0543811321258545,112193304.0,1.0924089844676033,1908828.2296478713
2.62166166305542,122327448.0,1.2031898835430974,15147882.003396738
2.3336997032165527,124842080.0,1.085179052491119,2117887.698349884
2.716644287109375,124160472.0,1.08471577582152,7484514.052762682
2.706216335296631,123996896.0,1.0798121250194053,1636503.4549170232
2.704069137573242,123989936.0,1.0797294805879178,649726.3456748188
2.706179618835449,123914344.0,1.0797604426093723,1188056.8557518115
2.6849961280822754,124028600.0,1.0797732567441636,988575.9719202898
2.6851296424865723,123999672.0,1.0797319343124612,501909.01483242755
2.6843690872192383,123997048.0,1.079727129659791,496193.20867300726
2.6753361225128174,123981064.0,1.079730372498001,707045.6414175725
2.326401948928833,123190840.0,1.0934409084527388,2261456.2077105977
2.6466729640960693,124395432.0,1.1617545131323994,8958464.48731884
2.4228756427764893,123748960.0,1.1293427149454753,30532578.786231883
2.6846721172332764,123545712.0,1.1054583295531895,8213792.8713768115
2.7100298404693604,123575648.0,1.0800981003305186,1234981.036911232
2.6751527786254883,122970408.0,1.0800763645033906,2245301.5858242754
2.673884630203247,122974744.0,1.0797897750052854,985476.4073822463
2.6688480377197266,120640456.0,1.0799025193504665,1471131.095901268
2.6665544509887695,122818296.0,1.079872000908506,715958.5783514492
2.644590377807617,122398744.0,1.0797913670539856,1424507.0634057971
2.642385482788086,122661360.0,1.0797483558240144,560087.0476675725
2.6387429237365723,122610512.0,1.0798148383264956,816427.7753623188
2.6352670192718506,120586776.0,1.0797535111938699,774019.5759737319
2.6313705444335938,121147560.0,1.0797384925510571,516013.56951992755
2.6302690505981445,120240712.0,1.0797425767649775,681356.9635416666
2.6365785598754883,119960984.0,1.0797317554985268,730186.5661231884
2.636735439300537,120774672.0,1.0797208944956462,390134.30027173914
2.632274627685547,119166344.0,1.0797262934670933,459241.3094995471
2.633126974105835,119728688.0,1.0797171696372654,258188.2623414855
2.63641357421875,123717120.0,1.0797208927679753,260799.86469655798
2.6295058727264404,121647912.0,1.0797161563583042,334647.0713598279
2.708120822906494,122764200.0,1.0797247411548228,191227.52604166666
2.709312915802002,124391336.0,1.079713377399721,140417.49886775363
2.767185926437378,124363432.0,1.0797127001527427,125506.419921875
2.7571568489074707,124351912.0,1.0797120142674101,130956.73896059782
2.8411054611206055,124546008.0,1.0797127701234126,102360.03105185689
2.791968822479248,124371576.0,1.0797119036964749,178090.62616055255
2.6632261276245117,124955024.0,1.0797122578690017,119846.66802536232
2.7422831058502197,247132848.0,1.1370572853779448,7180991.045289855
2.137582302093506,124997760.0,1.1088643419569817,18506957.769927535
2.8669943809509277,125260208.0,1.1047426194384478,16857623.70504982
2.6858184337615967,125089096.0,1.0948831810467485,10076662.292572463
2.3562283515930176,124744376.0,1.0887097025263137,1114580.9361413044
3.120314598083496,45044368.0,1.1013390214546868,14079313.883605072
2.6298623085021973,124997832.0,1.1114287937896838,22732068.980072465
2.454641580581665,120890864.0,1.0991360139155733,14387063.382925725
2.840113878250122,120520152.0,1.087798039118449,3392711.990942029
2.960718870162964,114792280.0,1.087242493594902,1850937.6231884058
2.7089333534240723,123755776.0,1.0859604598819346,1435918.829710145
3.10683274269104,123563520.0,1.0798849731251814,1596146.659646739
3.1370058059692383,123629896.0,1.0797656454901765,954116.5208472653
3.188831090927124,123569344.0,1.0797732766123787,903842.9094202898
3.19008207321167,123502344.0,1.079753653726716,788258.6376811594
3.1877903938293457,123202744.0,1.0797431192536284,858904.1856884058
3.2101833820343018,123201464.0,1.0797349231830542,629555.9356884058
3.2055349349975586,123765352.0,1.079753980256509,947388.4107789855
3.228213310241699,123974528.0,1.079737182976543,515316.07169950183
3.22683048248291,124206176.0,1.0797254158102947,491210.81014981476
3.2286248207092285,124180168.0,1.0797175739122473,342256.402513587
3.198873519897461,119034352.0,1.0797457764114158,620603.7907042572
2.7303218841552734,119658280.0,1.0797247066014055,417934.18758491846
3.0574991703033447,120177592.0,1.0797275892202405,474068.8512228261
2.5888001918792725,123691112.0,1.0797185258588928,349821.140625
2.3516478538513184,124786392.0,1.0797200669413027,264035.54990375903
2.3815529346466064,124963248.0,1.079714280107747,248958.84697690216
2.4825446605682373,124966064.0,1.079712948937347,202115.60478940216
2.5074660778045654,124981824.0,1.0797133342079495,141195.82133152173
2.5838723182678223,124996568.0,1.079712808996007,149484.87303272192
2.6006908416748047,124997424.0,1.0797109694584557,109295.81499094203
2.487539768218994,124999448.0,1.079711219538813,81397.91129557292
2.5478739738464355,124999336.0,1.0797115011491638,79044.80564990942
2.59403133392334,124999520.0,1.0797107617060344,65838.1358129529
2.624732494354248,124999912.0,1.0797111918960793,73096.13717164854
2.6250317096710205,124999872.0,1.079710570798404,79151.55160212862
2.624034881591797,124999984.0,1.0797104714573293,47240.68609884511
2.6250083446502686,125000000.0,1.079710414444191,31632.632522361866
2.385544776916504,125000000.0,1.0797103643417358,53123.27901381341
2.093790054321289,124997888.0,1.1284840115602466,5721985.54577106
2.3578999042510986,124999976.0,1.1092864819194959,921964.044044384
2.3083302974700928,125000000.0,1.0869084639825684,399561.5196444746
2.390362024307251,125000016.0,1.0800023035726685,816248.8308423914
2.4858779907226562,125000000.0,1.0798433414403943,1991733.4990942029
2.451594591140747,125000000.0,1.0797330063322317,474679.697973279
2.4351296424865723,125000016.0,1.0797177497027577,241231.32761548914
2.408160448074341,125000016.0,1.0797243783439414,365910.8722826087
2.3932881355285645,125000016.0,1.079715843649878,266569.685546875
2.3579635620117188,125000000.0,1.0797321399052937,428413.7869112319
2.3284003734588623,125000016.0,1.0797194372052732,172860.41768568842
2.260668992996216,125000000.0,1.0797144666962002,307740.4649003623
2.2529523372650146,125000000.0,1.0797125291133272,225534.82404891305
2.233613967895508,124999992.0,1.0797210568967073,256264.74524456522
2.241567373275757,124999992.0,1.0797128521877786,161158.45347175046
2.2427542209625244,124999992.0,1.0797124388425245,180269.56855751813
2.2264511585235596,124999984.0,1.0797139738780865,157578.53355429828
2.2409775257110596,124999992.0,1.0797130880148516,105927.50956748189
2.2225191593170166,124999968.0,1.079712300196938,119857.43257472826
2.2421529293060303,124999992.0,1.0797123235204946,116246.33769248189
2.2105326652526855,124999944.0,1.0797118363173113,141102.27213541666
2.242852210998535,124999968.0,1.0797109413838042,95180.89577937471
2.2117936611175537,124999960.0,1.0797109560690064,81622.25900135869
2.2453596591949463,124999928.0,1.079711108967878,101147.9948235111
2.1259360313415527,124999968.0,1.079710550930189,45658.981431159424
2.2326765060424805,124999992.0,1.0797107928041099,104446.64809782608
3.04774808883667,124995808.0,1.1343398517456607,24133597.24537194
2.2419798374176025,125000008.0,1.1635170242060786,2109831.2377717393
2.610128879547119,124999904.0,1.0884645546692004,11388910.711560236
1.8600198030471802,124872240.0,1.0955433776413186,8494207.31006567
2.6047921180725098,124939688.0,1.0832139586192975,4279856.912010304
2.491469383239746,124995512.0,1.080465328866157,819757.074756567
2.458184242248535,124996704.0,1.0798625591872395,132685.08270705957
2.3639075756073,124995288.0,1.079894191113071,728347.2535099637
2.3756275177001953,124995464.0,1.0797315550887066,414544.5606884058
2.3797192573547363,124995704.0,1.0797215665596118,300673.32976675726
2.397339344024658,124996416.0,1.0797180662984434,209692.8644814975
2.420771598815918,124996768.0,1.0797240820483884,129897.36945199275
2.428689956665039,124997040.0,1.0797191132669863,133140.10781816122
2.4760680198669434,124997840.0,1.0797303483106089,209794.21325860507
2.4705958366394043,124997928.0,1.0797185949657275,192922.31691576086
2.510172128677368,124997424.0,1.0797181954418404,218656.93877377716
2.550028085708618,124998576.0,1.079719042432481,348338.7637850996
2.552704334259033,124998768.0,1.07971515690071,53149.042982903076
2.5470221042633057,124999128.0,1.0797132495520771,68566.32748689513
3.0494232177734375,124999528.0,1.091454284346622,6489014.447237318
2.354029893875122,124999928.0,1.1035405941631482,9322749.5461815
2.2481284141540527,124999160.0,1.1194192395694014,6617073.238762455
2.2514522075653076,124998568.0,1.0801479470902595,2596896.670516304
2.2805280685424805,124997200.0,1.0803695381551548,2278498.579483696
2.2794559001922607,124997336.0,1.0797245165576106,196549.1300110748
2.284132242202759,124999400.0,1.0797550859658613,246014.00747282608
2.3314638137817383,124999416.0,1.0797463128532188,234461.28190457993
2.338390350341797,124999392.0,1.0797206975411677,313403.4932065217
2.3318610191345215,124999416.0,1.079735536398231,324911.72101449274
2.350090265274048,124999448.0,1.07971966093865,224011.32062386777
2.389251470565796,124999448.0,1.0797226247580156,205850.2006765172
2.3869385719299316,124999488.0,1.0797172793443652,147048.16265847028
2.3654253482818604,124999504.0,1.0797167748644731,242839.9946218297
2.34767484664917,124999592.0,1.0797166928001072,299440.11857627094
2.385263442993164,124999576.0,1.0797149616739024,251557.47319406702
2.385732650756836,124999624.0,1.079714541417965,182508.87862318842
2.525245428085327,124999608.0,1.0797141755836597,172431.97667572464
2.479585647583008,124999760.0,1.0797123883081519,101985.28579402315
2.364764451980591,124999800.0,1.0797124703725178,217655.81985960144
2.3877980709075928,124999728.0,1.07971116338951,154726.23230865036
2.368448257446289,124999752.0,1.079710847225742,96219.57897418478
2.2842729091644287,124999880.0,1.079711000988449,77916.69384057971
